anio_denuncia,generico,subgenerico,cantidad,ubigeo_pjfs,dpto_pjfs
2020,contra el honor,contra el honor (sin especificar delito subgenérico),3,50110,ayacucho
2020,contra el honor,"injuria,calumnia y difamacion",2,50110,ayacucho
2020,contra el honor,"injuria,calumnia y difamacion",2,50110,ayacucho
2020,contra el honor,"injuria,calumnia y difamacion",3,50110,ayacucho
2020,contra el orden economico,desempeño de actividades no autorizadas,3,50110,ayacucho
2020,contra el orden economico,venta ilicita de mercaderias,1,50110,ayacucho
2020,contra el orden financiero y monetario,contra el orden financiero y monetario (sin especificar delito subgenérico),1,50110,ayacucho
2020,contra el orden financiero y monetario,delitos financieros,1,50110,ayacucho
2020,contra el orden financiero y monetario,delitos financieros,3,50110,ayacucho
2020,contra el orden financiero y monetario,delitos monetarios,2,50110,ayacucho
2020,contra el orden financiero y monetario,delitos monetarios,3,50110,ayacucho
2020,contra el orden financiero y monetario,delitos monetarios,2,50110,ayacucho
2020,contra el patrimonio,abigeato,33,50110,ayacucho
2020,contra el patrimonio,abigeato,2,50110,ayacucho
2020,contra el patrimonio,apropiacion ilicita,61,50110,ayacucho
2020,contra el patrimonio,apropiacion ilicita,20,50110,ayacucho
2020,contra el patrimonio,contra el patrimonio (sin especificar delito subgenérico),60,50110,ayacucho
2020,contra el patrimonio,daños,210,50110,ayacucho
2020,contra el patrimonio,daños,65,50110,ayacucho
2020,contra el patrimonio,daños,2,50110,ayacucho
2020,contra el patrimonio,daños,26,50110,ayacucho
2020,contra el patrimonio,daños,145,50110,ayacucho
2020,contra el patrimonio,estafa y otras defraudaciones,186,50110,ayacucho
2020,contra el patrimonio,estafa y otras defraudaciones,13,50110,ayacucho
2020,contra el patrimonio,estafa y otras defraudaciones,11,50110,ayacucho
2020,contra el patrimonio,estafa y otras defraudaciones,52,50110,ayacucho
2020,contra el patrimonio,extorsion,22,50110,ayacucho
2020,contra el patrimonio,extorsion,1,50110,ayacucho
2020,contra el patrimonio,extorsion,2,50110,ayacucho
2020,contra el patrimonio,fraude en la administr. de pers. jurid.,3,50110,ayacucho
2020,contra el patrimonio,hurto,391,50110,ayacucho
2020,contra el patrimonio,hurto,441,50110,ayacucho
2020,contra el patrimonio,hurto,1,50110,ayacucho
2020,contra el patrimonio,hurto,483,50110,ayacucho
2020,contra el patrimonio,receptacion,14,50110,ayacucho
2020,contra el patrimonio,receptacion,5,50110,ayacucho
2020,contra el patrimonio,receptacion,8,50110,ayacucho
2020,contra el patrimonio,robo,56,50110,ayacucho
2020,contra el patrimonio,robo,230,50110,ayacucho
2020,contra el patrimonio,robo,122,50110,ayacucho
2020,contra el patrimonio,usurpacion,218,50110,ayacucho
2020,contra el patrimonio,usurpacion,3,50110,ayacucho
2020,contra el patrimonio,usurpacion,77,50110,ayacucho
2020,contra el patrimonio,usurpacion,169,50110,ayacucho
2020,contra el patrimonio cultural,contra el patrimonio cultural (sin especificar delito subgenérico),1,50110,ayacucho
2020,contra el patrimonio cultural,contra los bienes culturales,1,50110,ayacucho
2020,contra el patrimonio cultural,contra los bienes culturales,1,50110,ayacucho
2020,contra la administracion publica,delitos cometidos por funcionarios publicos,116,50110,ayacucho
2020,contra la administracion publica,delitos cometidos por funcionarios publicos,69,50110,ayacucho
2020,contra la administracion publica,delitos cometidos por funcionarios publicos,1,50110,ayacucho
2020,contra la administracion publica,delitos cometidos por funcionarios publicos,1,50110,ayacucho
2020,contra la administracion publica,delitos cometidos por funcionarios publicos,3,50110,ayacucho
2020,contra la administracion publica,delitos cometidos por funcionarios publicos,4,50110,ayacucho
2020,contra la administracion publica,delitos cometidos por funcionarios publicos,28,50110,ayacucho
2020,contra la administracion publica,delitos cometidos por funcionarios publicos,105,50110,ayacucho
2020,contra la administracion publica,delitos cometidos por funcionarios publicos,2,50110,ayacucho
2020,contra la administracion publica,delitos cometidos por funcionarios publicos,210,50110,ayacucho
2020,contra la administracion publica,delitos cometidos por funcionarios publicos,16,50110,ayacucho
2020,contra la administracion publica,delitos cometidos por funcionarios publicos,17,50110,ayacucho
2020,contra la administracion publica,delitos cometidos por funcionarios publicos,11,50110,ayacucho
2020,contra la administracion publica,delitos cometidos por funcionarios publicos,14,50110,ayacucho
2020,contra la administracion publica,delitos cometidos por funcionarios publicos,4,50110,ayacucho
2020,contra la administracion publica,delitos cometidos por funcionarios publicos,3,50110,ayacucho
2020,contra la administracion publica,delitos cometidos por funcionarios publicos,4,50110,ayacucho
2020,contra la administracion publica,delitos cometidos por funcionarios publicos,1,50110,ayacucho
2020,contra la administracion publica,delitos cometidos por funcionarios publicos,121,50110,ayacucho
2020,contra la administracion publica,delitos cometidos por funcionarios publicos,5,50110,ayacucho
2020,contra la administracion publica,delitos cometidos por funcionarios publicos,2,50110,ayacucho
2020,contra la administracion publica,delitos cometidos por funcionarios publicos,361,50110,ayacucho
2020,contra la administracion publica,delitos cometidos por particulares,9,50110,ayacucho
2020,contra la administracion publica,delitos cometidos por particulares,2,50110,ayacucho
2020,contra la administracion publica,delitos cometidos por particulares,5,50110,ayacucho
2020,contra la administracion publica,delitos cometidos por particulares,5,50110,ayacucho
2020,contra la administracion publica,delitos cometidos por particulares,3,50110,ayacucho
2020,contra la administracion publica,delitos cometidos por particulares,4,50110,ayacucho
2020,contra la administracion publica,delitos cometidos por particulares,302,50110,ayacucho
2020,contra la administracion publica,delitos cometidos por particulares,1,50110,ayacucho
2020,contra la administracion publica,delitos cometidos por particulares,6,50110,ayacucho
2020,contra la administracion publica,delitos cometidos por particulares,4,50110,ayacucho
2020,contra la administracion publica,delitos cometidos por particulares,1,50110,ayacucho
2020,contra la administracion publica,delitos cometidos por particulares,3,50110,ayacucho
2020,contra la administracion publica,delitos contra la administracion de justicia,10,50110,ayacucho
2020,contra la administracion publica,delitos contra la administracion de justicia,3,50110,ayacucho
2020,contra la administracion publica,delitos contra la administracion de justicia,3,50110,ayacucho
2020,contra la administracion publica,delitos contra la administracion de justicia,1,50110,ayacucho
2020,contra la administracion publica,delitos contra la administracion de justicia,1,50110,ayacucho
2020,contra la administracion publica,delitos contra la administracion de justicia,3,50110,ayacucho
2020,contra la administracion publica,delitos contra la administracion de justicia,39,50110,ayacucho
2020,contra la administracion publica,delitos contra la administracion de justicia,1,50110,ayacucho
2020,contra la administracion publica,delitos contra la administracion de justicia,1,50110,ayacucho
2020,contra la administracion publica,delitos contra la administracion de justicia,13,50110,ayacucho
2020,contra la administracion publica,delitos contra la administracion de justicia,1,50110,ayacucho
2020,contra la administracion publica,delitos contra la administracion de justicia,1,50110,ayacucho
2020,contra la administracion publica,delitos contra la administracion publica (sin especificar delito subgenérico),5,50110,ayacucho
2020,contra la conf.y.la.buen.fe.en.negocios,libramiento y cobro indebido,3,50110,ayacucho
2020,contra la conf.y.la.buen.fe.en.negocios,libramiento y cobro indebido,1,50110,ayacucho
2020,contra la conf.y.la.buen.fe.en.negocios,usura,2,50110,ayacucho
2020,contra la familia,atentados contra la patria potestad,59,50110,ayacucho
2020,contra la familia,atentados contra la patria potestad,41,50110,ayacucho
2020,contra la familia,atentados contra la patria potestad,1,50110,ayacucho
2020,contra la familia,atentados contra la patria potestad,1,50110,ayacucho
2020,contra la familia,contra la familia (sin especificar delito subgenérico),3,50110,ayacucho
2020,contra la familia,matrimonios ilegales,1,50110,ayacucho
2020,contra la familia,omision de asistencia familiar,421,50110,ayacucho
2020,contra la familia,omision de asistencia familiar,4,50110,ayacucho
2020,contra la familia,omision de asistencia familiar,40,50110,ayacucho
2020,contra la fe publica,delitos contra la fe publica (sin especificar delito subgenérico),8,50110,ayacucho
2020,contra la fe publica,falsificacion de documentos en general,78,50110,ayacucho
2020,contra la fe publica,falsificacion de documentos en general,56,50110,ayacucho
2020,contra la fe publica,falsificacion de documentos en general,1,50110,ayacucho
2020,contra la fe publica,falsificacion de documentos en general,1,50110,ayacucho
2020,contra la fe publica,falsificacion de documentos en general,1,50110,ayacucho
2020,contra la fe publica,falsificacion de documentos en general,1,50110,ayacucho
2020,contra la fe publica,falsificacion de documentos en general,15,50110,ayacucho
2020,contra la fe publica,"falsificacion de sellos, timbres y marcas oficiales",1,50110,ayacucho
2020,contra la fe publica,"falsificacion de sellos, timbres y marcas oficiales",1,50110,ayacucho
2020,contra la humanidad,desaparicion forzada,1,50110,ayacucho
2020,contra la humanidad,desaparicion forzada,2,50110,ayacucho
2020,contra la humanidad,discriminacion,4,50110,ayacucho
2020,contra la humanidad,tortura,4,50110,ayacucho
2020,contra la libertad,contra la libertad (sin especificar delito subgenérico),10,50110,ayacucho
2020,contra la libertad,ofensas al pudor publico,2,50110,ayacucho
2020,contra la libertad,ofensas al pudor publico,1,50110,ayacucho
2020,contra la libertad,proxenetismo,10,50110,ayacucho
2020,contra la libertad,proxenetismo,1,50110,ayacucho
2020,contra la libertad,proxenetismo,1,50110,ayacucho
2020,contra la libertad,violacion de domicilio,66,50110,ayacucho
2020,contra la libertad,violacion de domicilio,1,50110,ayacucho
2020,contra la libertad,violacion de domicilio,7,50110,ayacucho
2020,contra la libertad,violacion de la intimidad,4,50110,ayacucho
2020,contra la libertad,violacion de la intimidad,2,50110,ayacucho
2020,contra la libertad,violacion de la intimidad,1,50110,ayacucho
2020,contra la libertad,violacion de la libertad de reunion,1,50110,ayacucho
2020,contra la libertad,violacion de la libertad de trabajo,1,50110,ayacucho
2020,contra la libertad,violacion de la libertad de trabajo,5,50110,ayacucho
2020,contra la libertad,violacion de la libertad de trabajo,2,50110,ayacucho
2020,contra la libertad,violacion de la libertad de trabajo,1,50110,ayacucho
2020,contra la libertad,violacion de la libertad personal,29,50110,ayacucho
2020,contra la libertad,violacion de la libertad personal,45,50110,ayacucho
2020,contra la libertad,violacion de la libertad personal,8,50110,ayacucho
2020,contra la libertad,violacion de la libertad personal,18,50110,ayacucho
2020,contra la libertad,violacion de la libertad personal,1,50110,ayacucho
2020,contra la libertad,violacion de la libertad personal,7,50110,ayacucho
2020,contra la libertad,violacion de la libertad sexual,111,50110,ayacucho
2020,contra la libertad,violacion de la libertad sexual,14,50110,ayacucho
2020,contra la libertad,violacion de la libertad sexual,6,50110,ayacucho
2020,contra la libertad,violacion de la libertad sexual,67,50110,ayacucho
2020,contra la libertad,violacion de la libertad sexual,50,50110,ayacucho
2020,contra la libertad,violacion de la libertad sexual,6,50110,ayacucho
2020,contra la libertad,violacion de la libertad sexual,8,50110,ayacucho
2020,contra la libertad,violacion de la libertad sexual,36,50110,ayacucho
2020,contra la libertad,violacion de la libertad sexual,25,50110,ayacucho
2020,contra la libertad,violacion de la libertad sexual,54,50110,ayacucho
2020,contra la libertad,violacion del secreto de las comunicac.,1,50110,ayacucho
2020,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",1,50110,ayacucho
2020,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",2,50110,ayacucho
2020,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",20,50110,ayacucho
